,data,flag
3457,"fannie ex-ceo may face claims in sec probe: report daniel mudd, the former ceo of government-sponsored mortgage firm fannie mae, has received notice from u.s. regulators that he may face claims for allegedly misleading investors...",3
3458,bank of america to triple number of mortgage help centers the new centers will largely be placed in regions most affected by the rising tide of struggling homeowners.,3
3459,"treasury takes on wall street lobbyists the obama administration is pushing back on wall street lobbyists and republican lawmakers, using the treasury department's no. 2 official to rebut ""critics and naysayers"" of new financial regulation.",3
3460,"nike to raise prices sharply as costs hit gains nike inc  plans to raise the prices on its shoes and sports clothing markedly in 2012 to cope with the rising costs of oil, cotton and transportation that are hurting its...",3
3461,"square feet: historic city at odds with its popularity as cruise port plans to open a new cruise ship terminal has drawn opposition from residents in charleston, s.c., who are fearful that too many visitors will overwhelm the city's cultivated charm.",3
3462,"in fragile tunisia, central bank chief sees a halting recovery mustapha kamel nabli said the economic recovery in tunisia will be slow and patchy because of the lingering effects of its recent social upheaval and the conflict in libya.",3
3463,"tax day freebies lure with come-ons but push for spending from ice cream to copies to workouts, companies get creative",3
3464,"warner music nears a sale to access warner music, one of the big four music record companies, is near a sale to the russian-born industrial magnate len blavatnik for more than $3 billion.",3
3465,oil up $2 to over $112 on middle east unrest oil rose by more than $2 on thursday as tensions in saudi arabia and bahrain fueled fears of further supply disruption while investors weighed the impact on energy demand from...,3
3466,playbook prices announced the wi-fi-only version of r.i.m.'s tablet computer will match apple's ipad in price and storage.,3
3467,"ford sales goal: up 50% in just 4 years on asia, africa growth ford ceo alan mulally will tell an investor meeting today that he wants to raise global sales 50% to 8 million in just four years.",3
3468,"k.k.r. venture sells its shale assets for $3.5 billion marathon oil is acquiring 141,000 net acres of shale, 36 producing wells and 10 drilled wells in the eagle ford shale formation in south texas.",3
3469,the problems with derivatives clearing a new international monetary fund working paper argues that the focus in the dodd-frank act on central clearing of derivatives is not the best solution. but there are strong counterarguments to consider.,3
3470,"morgan stanley trading turnaround makes progress morgan stanley's first-quarter profit fell nearly 50 percent, but the results were better than many analysts had forecast thanks to stronger-than-expected fixed-income trading revenue.",3
3471,"aig, treasury mull shelving share offer: report american international group inc  and the treasury are  considering whether to drop or scale back a large public offering of aig shares, because of the recent decline in the bailed-out insurer's share price, financial times reported on tuesday, citing people close to situation.",3
3472,"supreme court hears argument in wal-mart sex bias claim the u.s. supreme court on tuesday questioned a massive sex discrimination lawsuit on behalf of at least 500,000 american women claiming that ...",3
3473,your money: investment advice for small fry two new companies are trying to provide a valuable service: moderately priced investment management.,3
3474,"winding down the bailouts, and trying not to lose money the treasury department still maintains significant stakes in a few rescued companies like a.i.g. and g.m., and it hopes to avoid losing money on them.",3
3475,"off the charts: in a survey of bosses, good news for job seekers american chief executives say they plan to hire. but consumers remain far from certain that jobs will materialize.",3
3476,back to the future for at&t at&t is once again inciting worry that competition and consumers will suffer from the deal to buy t-mobile for $39 billion.,3
3477,"feds gives positive eco review to u.s.-canada pipeline u.s. officials issued a mostly positive environmental review friday to a controversial, 1,661- mile extension of a u.s.-canadian private pipeline ...",3
3478,"law schools, grades and scholarships readers respond to 'behind the curve: how law students lose the grant game, and how their schools win' (may 1).",3
3479,"times's online pay model was years in the making the new york times's online pay model, which takes effect on march 28, may be the most watched experiment in american journalism.",3
3480,"former sac manager pleads guilty to insider trading donald longueuil, a former portfolio manager at sac capital advisors, pleaded guilty to conspiracy and securities fraud on thursday.",3
3481,"off the charts: in a survey of bosses, good news for job seekers american chief executives say they plan to hire. but consumers remain far from certain that jobs will materialize.",3
3482,your money: investment advice for small fry two new companies are trying to provide a valuable service: moderately priced investment management.,3
3483,delta air lines q1 loss grows to $318 million delta air lines inc. says raising fares should allow it to make up for the higher fuel prices that drove a $318 million loss in the first qu ...,3
3484,"strong earnings push s&p through key level a fresh batch of corporate results pushed u.s. stocks to their best levels since june 2008 on tuesday, renewing optimism that profit growth will remain resilient enough to keep equities on the rise.",3
3485,"supreme court hears argument in wal-mart sex bias claim the u.s. supreme court on tuesday questioned a massive sex discrimination lawsuit on behalf of at least 500,000 american women claiming that ...",3
3486,"a name for a contractor, a meatball distributor, perchance a mall the rechristening of the half-built xanadu meadowlands as american dream@meadowlands drew mixed reactions from businessmen who already have variants of the new title.",3
3487,"ge moves deeper into energy with $3.2 billion deal general electric co  reached a $3.2 billion cash deal to acquire a french maker of high-efficiency motors used in the oil and gas sector, pouring more money into its most profitable division.",3
3488,"ford sales goal: up 50% in just 4 years on asia, africa growth ford ceo alan mulally will tell an investor meeting today that he wants to raise global sales 50% to 8 million in just four years.",3
3489,playbook prices announced the wi-fi-only version of r.i.m.'s tablet computer will match apple's ipad in price and storage.,3
3490,black brokers lose bias suit against bofa/merrill bank of america corp won the dismissal of a bias lawsuit by black financial advisers at the former merrill lynch &amp; co who said they were paid lower bonuses than white counterparts to stay on when the companies merged.,3
3491,"treasury takes on wall street lobbyists the obama administration is pushing back on wall street lobbyists and republican lawmakers, using the treasury department's no. 2 official to rebut ""critics and naysayers"" of new financial regulation.",3
3492,bank of america to triple number of mortgage help centers the new centers will largely be placed in regions most affected by the rising tide of struggling homeowners.,3
3493,stocks and bonds: earnings upswing propels a broad-based rally investors got an unexpected lift from two bellwether companies ' intel and united technologies ' helping to spark a broad-based rally.,3
3494,"nike to raise prices sharply as costs hit gains nike inc  plans to raise the prices on its shoes and sports clothing markedly in 2012 to cope with the rising costs of oil, cotton and transportation that are hurting its...",3
3495,"nike to raise prices sharply as costs hit gains nike inc  plans to raise the prices on its shoes and sports clothing markedly in 2012 to cope with the rising costs of oil, cotton and transportation that are hurting its...",3
3496,"meg whitman finds a job meg whitman, whose track record at picking start-ups for ebay to acquire was mixed, will help a prominent venture capital firm pick winners.",3
3497,japan plans up to $127 billion in lending after quake: nikkei the japanese government plans to dedicate up to 10 trillion yen ($127 billion) in crisis lending to businesses to help them finance day-to-day operations and repair damage from last...,3
3498,"unemployment falls, jobs added in most states the unemployment rate fell in two-thirds of the nation's states last month.",3
3499,"good times roll for auto suppliers major auto suppliers blew past profit expectations on friday, suggesting the recovery in the global auto market remains strong despite rising oil prices and the disaster in japan.",3
3500,"foreclosures may have crested, but recovery's slow a decline in new problem loans may signal a receding in 5-year foreclosure wave",3
3501,beer app on facebook raises toast to dads a facebook promo that casual dining chain t.g.i. friday's will officially roll out thursday lets you buy dad a beer.,3
3502,"economic stress index is lower than january 2010, but up from dec. lower unemployment and fewer bankruptcies helped reduce the nation's economic stress in january compared with a year earlier, according to the ...",3
3503,bank of america to spin off buyout arm the decision follows other splits and departures by banks as financial institutions move to comply with the volcker rule.,3
3504,nasdaq ends at 10-year high in bernanke-driven rally the nasdaq jumped to a 10-year high as u.s. stocks rallied on wednesday after fed chairman ben bernanke's first-ever press conference did nothing to short-circuit investors' optimistic outlook on the economy.,3
3505,catalyst to buy walgreens benefits unit for $525 million the $525 million cash deal is part of a broader consolidation wave among pharmacy health care providers.,3
3506,"william pennington, casino industry executive, dies at 88 he helped build the circus circus casino empire in nevada and expand the las vegas strip.",3
3507,"rajaratnam invests in fund run by trial witness hedge fund founder raj rajaratnam and his family have invested $25 million in a $35 million fund managed by one of his former top executives who testified at rajaratnam's insider trading trial, the jury heard on thursday.",3
3508,"nasdaq open to selling amex in nyse bid: report nasdaq omx group inc  is open to selling nyse euronext's  american stock exchange to get antitrust clearance and may also consider offering a break-up fee to the big board parent, the wall street journal reported on its website on friday.",3
3509,"moody's may cut bofa, citi, wells ratings moody's investors service said it may downgrade the debt ratings of bank of america corp, citigroup inc and wells fargo &amp; co, citing concerns about waning u.s. political willingness to offer support for the largest banks.",3
3510,"hp assessing japan earthquake impact hewlett-packard co  said on tuesday it is assessing the impact to its business of the earthquake and tsunami that struck japan earlier this month and that its office in sendai,...",3
3511,"builder outlook falls ahead of spring season a bevy of issues are dogging the ailing housing industry: high unemployment, tighter bank lending standards and bigger required down-payments ...",3
3512,"no decision yet from raj rajaratnam jury's ponderings in what has become a familiar ritual over the past two weeks, jurors in the insider trading trial of hedge fund manager raj rajaratnam told the judge they needed more time to weigh the evidence.",3
3513,"china inflation expectations recede: c.bank survey more chinese households are satisfied with current price levels and see less chance of rising inflation in the coming months, according to a central bank survey published on...",3
3514,"nasdaq open to selling amex in nyse bid: report nasdaq omx group inc  is open to selling nyse euronext's  american stock exchange to get antitrust clearance and may also consider offering a break-up fee to the big board parent, the wall street journal reported on its website on friday.",3
3515,"william pennington, casino industry executive, dies at 88 he helped build the circus circus casino empire in nevada and expand the las vegas strip.",3
3516,"mobile apps make it easier to go green the array of green software applications is growing, and helping raise awareness about things all of us can do to be more environmentally friendly ...",3
3517,"for $20 billion bp claims fund, legal challenges loom on the one-year anniversary of the gulf oil spill, bp plc is facing challenges to its effort to contain another kind of disaster: mass litigation.",3
3518,catalyst to buy walgreens benefits unit for $525 million the $525 million cash deal is part of a broader consolidation wave among pharmacy health care providers.,3
3519,"steady fed sees firmer economy, watchful on oil the federal reserve said on tuesday the u.s. recovery is gaining traction and inflation pressure from soaring energy costs should be short-lived, allowing it to maintain its...",3
3520,"joseph selame, designer of corporate logos, dies at 86 mr. selame had a minimalist sensibility and defied convention to make a bank warm and approachable.",3
3521,beer app on facebook raises toast to dads a facebook promo that casual dining chain t.g.i. friday's will officially roll out thursday lets you buy dad a beer.,3
3522,"this yellow space for rent cash-hungry states and municipalities are now selling ad space on government property, including school buses.",3
3523,"oil rebounds on mideast, japan fears weigh oil prices jumped on wednesday due to escalating violence in the middle east and worries about oil supply from the region but retreated later on fears japan's nuclear crisis was...",3
3524,"foreclosures may have crested, but recovery's slow a decline in new problem loans may signal a receding in 5-year foreclosure wave",3
3525,toyota says scarce parts to idle some u.s. plants shortages of some japanese-made parts are expected to force the automaker to halt production at one or more plants.,3
3526,"oil, stocks, other commodities prices turn around oil and other commodities prices fell early then rebounded along with stocks as the dollar weakened.",3
3527,costco reports 6% increase in profit rising sales and membership fees at the warehouse club outweighed higher costs for commodities and declining profit margins.,3
3528,nrg abandons project for 2 reactors in texas construction of the plants was in considerable doubt even before the accident at fukushima.,3
3529,"oil slips, but choppy eyeing demand, supply threats oil prices dipped slightly in choppy, thin trade on friday as traders weighed concerns about middle east unrest and libya's conflict as well as demand for oil in quake-hit japan...",3
3530,"cisco trims fat and sets shake-up in motion cisco systems inc  ceo john chambers, cutting back a bloated management bureaucracy he helped build, has kicked off a sweeping overhaul to revive the networking equipment maker's flagging fortunes.",3
3531,"euro zone inflation rises, points to higher ecb rates euro zone inflation rose further above the european central bank's target in april, increasing the chances of an interest rate rise in june, despite a weakening of economic sentiment and household demand.",3
3532,"contracts to buy homes fall to a 7-month low the number of people who signed contracts to buy homes fell sharply in april, hitting its lowest point since fall and renewing fears that a recovery ...",3
3533,"aig sets $9 billion stock offer, less than expected american international group and the treasury said they will sell around $9 billion in aig stock, suggesting the government's exit from its crisis-era investment will be slower and less profitable than originally thought.",3
3534,"japan retail sales log biggest fall since 1998 japanese retail sales fell 8.5 percent in march from a year earlier, logging their biggest year-on-year decline since march 1998, after a devastating earthquake and nuclear crisis battered consumer confidence, government data showed on wednesday.",3
3535,"position limits would hurt investment goals: uscf a futures regulator proposal that would place position limits in the commodities markets may not prevent manipulation or speculation, and would prevent operators of commodity...",3
3536,nasdaq ends at 10-year high in bernanke-driven rally the nasdaq jumped to a 10-year high as u.s. stocks rallied on wednesday after fed chairman ben bernanke's first-ever press conference did nothing to short-circuit investors' optimistic outlook on the economy.,3
3537,"paris hilton talks shoes, career: 'there is nothing else to do' paris hilton, the woman who perfected the art of being famous for being famous, says she has met all of her professional goals.",3
3538,"wendy's/arby's plans to raise prices, earnings dissapoint wendy's/arby's group plans to raise prices. the company also cut its outlook after a disappointing earnings report.",3
3539,"fitch cuts portugal ratings on pm resignation fitch on thursday cut portugal's credit ratings by two notches, saying risks to the country's financing rose after parliament failed to pass fiscal austerity measures and the...",3
3540,gm ramps up electric chevrolet volt production general motors is vastly increasing capacity at the plant that makes the chevrolet volt plug-in extended-range electric car.,3
3541,"builder outlook falls ahead of spring season a bevy of issues are dogging the ailing housing industry: high unemployment, tighter bank lending standards and bigger required down-payments ...",3
3542,"position limits would hurt investment goals: uscf a futures regulator proposal that would place position limits in the commodities markets may not prevent manipulation or speculation, and would prevent operators of commodity...",3
3543,"contracts to buy homes fall to a 7-month low the number of people who signed contracts to buy homes fell sharply in april, hitting its lowest point since fall and renewing fears that a recovery ...",3
3544,"inflation jitters interrupt wall street rally in the lightest volume session of the year, u.s. stocks fell on monday after a lowered outlook from kimberly-clark increased concerns about higher commodity costs squeezing profits in coming quarters.",3
3545,"euro zone inflation rises, points to higher ecb rates euro zone inflation rose further above the european central bank's target in april, increasing the chances of an interest rate rise in june, despite a weakening of economic sentiment and household demand.",3
3546,"cisco trims fat and sets shake-up in motion cisco systems inc  ceo john chambers, cutting back a bloated management bureaucracy he helped build, has kicked off a sweeping overhaul to revive the networking equipment maker's flagging fortunes.",3
3547,costco reports 6% increase in profit rising sales and membership fees at the warehouse club outweighed higher costs for commodities and declining profit margins.,3
3548,"inflation jitters interrupt wall street rally in the lightest volume session of the year, u.s. stocks fell on monday after a lowered outlook from kimberly-clark increased concerns about higher commodity costs squeezing profits in coming quarters.",3
3549,how bernanke answered your questions how the fed chairman addressed points raised by economix readers when he met the press.,3
3550,"imf warns on eastern europe budgets growth in eastern europe should accelerate only slightly this year as domestic demand recovers, but trouble in the euro zone periphery, wide budget deficits and inflation pressures still pose risks, the imf said on thursday.",3
3551,"consumer mood improves on job optimism early may u.s. consumer sentiment improved in early may as optimism about jobs reduced the pinch from high gasoline and food prices, a survey released on friday showed.",3
3552,"stocks & bonds: shares move ahead, lifted by u.s. signals despite quake in japan the standard & poor?s 500-stock index made up some of the week?s losses, and the dow and the nasdaq also rose ? each dodging a global slump in the wake of japan?s tragedy.",3
3553,"as condos fill, retail space remains vacant the developers of some of the city's most expensive condominiums would rather wait for the right tenant than bring in, say, a noisy bar or (horrors!) a discount store.",3
3554,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the...",3
3555,"less than 50 years of oil left, hsbc says the bank cautions that growth in developing countries like china could put as many as one billion more cars on the road by midcentury.",3
3556,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the...",3
3557,"fed joined g7 in yen intervention: ny fed spokesman the u.s. federal reserve joined other group of seven central banks in intervening in currency markets to help weaken the japanese yen on friday, a new york federal reserve...",3
3558,"japan recovery takes hold, but debt downgrade looms japan's economy offered more signs of recovery from the deadly march earthquake on tuesday, but moody's ratings agency warned both growth and government action may fall short of what is necessary to bring tokyo's ballooning debt back under control.",3
3559,"at insider trial, defense attacks witness' drug use a lawyer for a technology consultant who faces insider trading charges tried to shatter the credibility of a key prosecution witness, citing his disoriented romp on a san francisco street after a bad drug experience.",3
3560,"strong earnings push s&p through key level a fresh batch of corporate results pushed u.s. stocks to their best levels since june 2008 on tuesday, renewing optimism that profit growth will remain resilient enough to keep equities on the rise.",3
3561,"top 10 greatest rental cars of all time named if you ever get weepy eyed about that oldsmobile alero or plymouth reliant that you once rented, you're not alone. the greatest rental cars of ...",3
3562,"ubs committed to integrated bank, including ib swiss bank ubs  is committed to its integrated business model, including its investment bank.",3
3563,"merck, sanofi abandon vet medicine joint venture drugmakers merck and sanofi-aventis on tuesday abandoned a year-old effort to create a veterinary medicine joint venture because of the deal's ...",3
3564,"oil rebounds after 10 percent drop oil prices bounced back on friday from a torrid 10 percent slide the previous session, as shellshocked traders mulled market fundamentals and the frenzy this week that wiped out half the year's gains.",3
3565,"are the last new cars under $10,000 about to disappear? with the expected introduction of the 2012 nissan versa at the new york auto show next week, the u.s. could lose the last of a breed: the sub-$10,000 ...",3
3566,"as wall st. firms grow, their reputations are dying the growth of more complex capital markets and a global economy created much larger financial institutions. people don't matter as much; instead, size and technology carry the day.",3
3567,"a name for a contractor, a meatball distributor, perchance a mall the rechristening of the half-built xanadu meadowlands as american dream@meadowlands drew mixed reactions from businessmen who already have variants of the new title.",3
3568,"chrysler vows new dodge viper supercar due next year if you need any evidence about how serious chrysler is about creating a next generation of the dodge viper, here it is. expect to see the new ...",3
3569,"boeing's new 747 completes first test flight boeing co's 747-8 intercontinental, the new passenger version of its legendary jumbo jet, completed its maiden flight without a hitch on sunday, marking a key milestone for the...",3
3570,"study: underwater homeowners who walk are more credit savvy many people who default on mortgages that they can afford to pay have high credit scores and aren't maxed out on their credit cards, study f ...",3
3571,delta air lines q1 loss grows to $318 million delta air lines inc. says raising fares should allow it to make up for the higher fuel prices that drove a $318 million loss in the first qu ...,3
3572,inflation worries push consumer confidence lower in march soaring prices in gas and other household costs pulled down u.s. consumer confidence in march.,3
3573,"dow transports hit record, lifting wall street the dow jones transports closed at an all-time high on thursday, leading u.s. stocks higher and signaling more gains due to its role as a touchstone of economic demand.",3
3574,borders to end cafe pact with seattle's best bankrupt bookstore chain borders group inc  plans to end a pact with seattle's best coffee and to begin operating its own in-store cafes as it restructures and tries to become profitable.,3
3575,"chrysler vows new dodge viper supercar due next year if you need any evidence about how serious chrysler is about creating a next generation of the dodge viper, here it is. expect to see the new ...",3
3576,"are the last new cars under $10,000 about to disappear? with the expected introduction of the 2012 nissan versa at the new york auto show next week, the u.s. could lose the last of a breed: the sub-$10,000 ...",3
3577,r&amp;d spending can be a good sign for potential future growth q: which companies spent the most on r&amp;d in 2010?,3
3578,"oil rebounds after 10 percent drop oil prices bounced back on friday from a torrid 10 percent slide the previous session, as shellshocked traders mulled market fundamentals and the frenzy this week that wiped out half the year's gains.",3
3579,"oil slips, but choppy eyeing demand, supply threats oil prices dipped slightly in choppy, thin trade on friday as traders weighed concerns about middle east unrest and libya's conflict as well as demand for oil in quake-hit japan and debt-laden europe.",3
3580,"merck, sanofi abandon vet medicine joint venture drugmakers merck and sanofi-aventis on tuesday abandoned a year-old effort to create a veterinary medicine joint venture because of the deal's ...",3
3581,"ubs committed to integrated bank, including ib swiss bank ubs  is committed to its integrated business model, including its investment bank.",3
3582,"when television feeds the urge to trade a week with as many financial headlines as the last one can feel frenzied when you watch the news unfold on television. be wary of acting immediately on anything you hear, though.",3
3583,"advertising: cake mixes, taken seriously a new ad campaign from duncan hines forgoes its usual focus on children and tries to put a spotlight on adult sensibilities.",3
3584,"jobless claims jump points to slowing recovery the number of americans filing for jobless aid rose to an eight-month high last week and productivity growth slowed in the first quarter, clouding the outlook for an economy that is struggling to gain speed.",3
3585,"fed joined g7 in yen intervention: ny fed spokesman the u.s. federal reserve joined other group of seven central banks in intervening in currency markets to help weaken the japanese yen on friday, a new york federal reserve...",3
3586,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the...",3
3587,"at insider trial, defense attacks witness' drug use a lawyer for a technology consultant who faces insider trading charges tried to shatter the credibility of a key prosecution witness, citing his disoriented romp on a san francisco street after a bad drug experience.",3
3588,eu wants more portugal austerity as eu unions protest eu finance ministers on saturday urged portugal to commit to reforms and defended the region's austerity steps as tens of thousands of european workers protested in budapest against spending cuts.,3
3589,"will japanese cars track radiation back to the u.s.? in giving an update friday on how it is coping with the crisis in japan, nissan added an ominous paragraph that probably gets what many motorists ...",3
3590,"morgan stanley aims to raise 1.5 billion yuan in china pe fund morgan stanley  launched its first yuan-denominated private equity fund in china on wednesday, saying it aimed to raise 1.5 billion yuan ($230 million).",3
3591,"expedia plans to split into two tripadvisor would become a separate, publicly traded company under the plan.",3
3592,"oil jumps to 2-1/2-year highs, posts big q1 gains oil prices jumped to their highest close in 2-1/2 years on thursday in thin end-of-quarter trading that left brent near a record quarterly rise of more than $22 as libya's conflict and middle east unrest kept supply threats in focus and u.s. economic data added lift.",3
3593,how small companies get in trouble lessons from the turnaround guys (who see the same mistakes all too often). do good times make you stupid?,3
3594,"wall street gets earnings lift, with strong forex link u.s. stocks rose for a second day on thursday in a choppy session, with technology and consumer discretionary stocks leading the way after upbeat earnings.",3
3595,"aig's $9 billion offering could be pulled: sources american international group and thetreasury on wednesday said they will sell around $9 billion in aig stock, but sources familiar with the situation said the treasury would pull the sale if it cannot be done profitably.",3
3596,"economic scene: flirting with a repeat of a stunted recovery positives and negatives in the economy are reminiscent of those from a year ago, when the recovery sputtered.",3
3597,"top 10 greatest rental cars of all time named if you ever get weepy eyed about that oldsmobile alero or plymouth reliant that you once rented, you're not alone. the greatest rental cars of ...",3
3598,"strong earnings push s&p through key level a fresh batch of corporate results pushed u.s. stocks to their best levels since june 2008 on tuesday, renewing optimism that profit growth will remain resilient enough to keep equities on the rise.",3
3599,"the myth of resolution authority policy makers should acknowledge that current regulation of banks' capital and international agreements to regulate the banks are insufficient, an economist writes.",3
3600,"top 10 greatest rental cars of all time named if you ever get weepy eyed about that oldsmobile alero or plymouth reliant that you once rented, you're not alone. the greatest rental cars of ...",3
3601,"economic scene: flirting with a repeat of a stunted recovery positives and negatives in the economy are reminiscent of those from a year ago, when the recovery sputtered.",3
3602,how small companies get in trouble lessons from the turnaround guys (who see the same mistakes all too often). do good times make you stupid?,3
3603,"law schools, grades and scholarships readers respond to 'behind the curve: how law students lose the grant game, and how their schools win' (may 1).",3
3604,"deal for future seasons of 'mad men' matthew weiner, the ""mad men"" creator, will continue running the show for two more seasons with an option for a third. amc affirmed that the show would not return until early 2012.",3
3605,"expedia plans to split into two tripadvisor would become a separate, publicly traded company under the plan.",3
3606,eu wants more portugal austerity as eu unions protest eu finance ministers on saturday urged portugal to commit to reforms and defended the region's austerity steps as tens of thousands of european workers protested in budapest against spending cuts.,3
3607,delta air lines q1 loss grows to $318 million delta air lines inc. says raising fares should allow it to make up for the higher fuel prices that drove a $318 million loss in the first qu ...,3
3608,"dow transports hit record, lifting wall street the dow jones transports closed at an all-time high on thursday, leading u.s. stocks higher and signaling more gains due to its role as a touchstone of economic demand.",3
3609,inflation worries push consumer confidence lower in march soaring prices in gas and other household costs pulled down u.s. consumer confidence in march.,3
3610,married gay couples 'refuse to lie' on tax forms some same-sex married couples are challenging the government's requirement that they file separate tax returns.,3
3611,"jobless claims jump points to slowing recovery the number of americans filing for jobless aid rose to an eight-month high last week and productivity growth slowed in the first quarter, clouding the outlook for an economy that is struggling to gain speed.",3
3612,pay-what-you-want panera called a success panera bread's founder and chairman took a leap of faith one year ago with the opening of a pay-what-you-want restaurant in suburban st. louis. ...,3
3613,deutsche bank ceo to appear in court in kirch case deutsche bank  chief executive josef ackermann will appear in a munich court on thursday to testify in one of the lawsuits brought against the bank by fallen german media mogul leo kirch.,3
3614,"advertising: cake mixes, taken seriously a new ad campaign from duncan hines forgoes its usual focus on children and tries to put a spotlight on adult sensibilities.",3
3615,mortgages: problems with new good faith estimate forms experts say the revamped good faith estimate form still falls short of telling borrowers exactly what they will be paying.,3
3616,"oil, stocks, other commodities prices turn around oil and other commodities prices fell early then rebounded along with stocks as the dollar weakened.",3
3617,toyota says scarce parts to idle some u.s. plants shortages of some japanese-made parts are expected to force the automaker to halt production at one or more plants.,3
3618,"civets, brics and juugs did you make money on brics? then maybe you will love civets.",3
3619,"procter & gamble lowers top end of forecast procter &amp; gamble co  lowered the high end of its profit forecast for the year, as it does what it can to trim costs and increases some prices to offset rising costs for materials.",3
3620,"paris hilton talks shoes, career: 'there is nothing else to do' paris hilton, the woman who perfected the art of being famous for being famous, says she has met all of her professional goals.",3
3621,nasdaq ends at 10-year high in bernanke-driven rally the nasdaq jumped to a 10-year high as u.s. stocks rallied on wednesday after fed chairman ben bernanke's first-ever press conference did nothing to short-circuit investors' optimistic outlook on the economy.,3
3622,"wendy's/arby's plans to raise prices, earnings dissapoint wendy's/arby's group plans to raise prices. the company also cut its outlook after a disappointing earnings report.",3
3623,"bp's arctic oil deal with rosneft collapses bp's plan to gain a foothold in russia's offshore arctic oilfields through a deal with state-controlled rosneft has collapsed, opening the way for other oil groups to try to fill its place.",3
3624,chrysler dumps social media firm over twitter f-bomb now chrysler is firing the outside social media firm it hired its official chryslerautos twitter account for dropping the f-bomb in a tweet.,3
3625,"china pushes u.s. on debt ahead of high-level talks china, wielding its huge dollar holdings, on friday pressed washington to tackle its huge fiscal deficit and said it would raise the issue of discrimination against chinese investors at high-level talks next week.",3
3626,"report: dish network, icahn will be among bidders blockbuster bidders set to duke it out for blockbuster at a bankruptcy auction monday reportedly include dish network and carl icahn.",3
3627,"wendy's/arby's plans to raise prices, earnings dissapoint wendy's/arby's group plans to raise prices. the company also cut its outlook after a disappointing earnings report.",3
3628,"paris hilton talks shoes, career: 'there is nothing else to do' paris hilton, the woman who perfected the art of being famous for being famous, says she has met all of her professional goals.",3
3629,"off the shelf: behind the greening of wal-mart in a new book, edward humes tells how a former river-rafting guide convinced wal-mart to change its environmental policies.",3
3630,"dodd-frank dissenters sound off at a conference, some in the banking industry had little good to say about the dodd-frank legislation meant to keep banks from failing.",3
3631,how bernanke answered your questions how the fed chairman addressed points raised by economix readers when he met the press.,3
3632,"inflation jitters interrupt wall street rally in the lightest volume session of the year, u.s. stocks fell on monday after a lowered outlook from kimberly-clark increased concerns about higher commodity costs squeezing profits in coming quarters.",3
3633,"german banks are critical of tough standards for stress tests while insisting their institutions are healthy, public-sector banks have expressed alarm that the standard may require them to exclude much of the funds in their reserves.",3
3634,"off the shelf: behind the greening of wal-mart in a new book, edward humes tells how a former river-rafting guide convinced wal-mart to change its environmental policies.",3
3635,"report: dish network, icahn will be among bidders blockbuster bidders set to duke it out for blockbuster at a bankruptcy auction monday reportedly include dish network and carl icahn.",3
3636,rebound in underperformers ends wall street losing streak u.s. stocks ended a three-day losing streak on wednesday as recent underperformers led a thinly traded rally that wasn't seen as strong enough to overcome worries about waning global demand.,3
3637,"s&p, nasdaq negative for 2011 on japan nuclear fears the s&amp;p and nasdaq dropped into negative territory for the year on wednesday in a crush of trading on the perception japan's nuclear crisis would continue to be a headwind...",3
3638,diet coke surpasses pepsi to become no. 2 soda in u.s. diet coke has topped rival pepsi-cola for the first time to become the second-most popular soft drink in the country behind coca-cola.,3
3639,chrysler dumps social media firm over twitter f-bomb now chrysler is firing the outside social media firm it hired its official chryslerautos twitter account for dropping the f-bomb in a tweet.,3
3640,"bp's arctic oil deal with rosneft collapses bp's plan to gain a foothold in russia's offshore arctic oilfields through a deal with state-controlled rosneft has collapsed, opening the way for other oil groups to try to fill its place.",3
3641,"imf warns on eastern europe budgets growth in eastern europe should accelerate only slightly this year as domestic demand recovers, but trouble in the euro zone periphery, wide budget deficits and inflation pressures still pose risks, the imf said on thursday.",3
3642,"jackpot: 11 stocks turned $10,000 into $100,000 in just two years in early 2009, many stocks were severely depressed as the economy tanked. it's during these dark times for companies that huge money can be made ...",3
3643,"goldman to buy buffett's $5 billion preferred shares goldman sachs group inc  will buy back $5 billion of preferred stock from warren buffett, ending a costly deal that helped shore up confidence in the bank at the height of the...",3
3644,"consumer mood improves on job optimism early may u.s. consumer sentiment improved in early may as optimism about jobs reduced the pinch from high gasoline and food prices, a survey released on friday showed.",3
3645,"spanish cucumbers may be e.coli source, germans say cucumbers imported from spain may be the source of an e. coli outbreak that germany says has killed four people and affected at least 200 more, european health officials said thursday.",4
3646,"u.s. to deploy ground monitoring equipment in japan the united states is trying to deploy equipment in japan that can detect radiation exposure at the ground level, u.s. energy secretary steven chu told congress on wednesday.",4
3647,"the disappearing family doctor a centuries-old intimacy between doctor and patient is being lost, and patients who visit the doctor are increasingly kept guessing about who will appear in the white coat.",4
3648,"death rate for lung cancer among women declines for the first time, women's death rates from lung cancer are dropping, possibly a turning point in the smoking-fueled epidemic.",4
